18.749999999999996, 75.00000000000001
38.70967741935483, 57.68398268398269
63.10483870967742, 90.15151515151517
55.846774193548384, 49.02597402597404
62.70161290322581, 36.30952380952381
54.63709677419355, 72.02380952380953
73.99193548387096, 58.76623376623377
85.68548387096774, 25.75757575757576
69.55645161290322, 12.22943722943723
31.85483870967742, 24.675324675324678
14.314516129032256, 45.77922077922079
15.524193548387096, 23.86363636363637
50.60483870967742, 34.95670995670996
48.185483870967744, 16.01731601731602
36.29032258064515, 10.335497835497836
